numac,codeinsee,ville,lumiere,intersection,atmospherique,collision,route,tues,hospitalises,leger,indemnes,gravite,latitude,longitude
449556,77030,Bellot,1,1,2,1,3,1,1,0,2,110.8,48.856,3.31914
449557,77384,Reau,1,1,8,6,1,1,1,0,0,110.8,48.6052,2.58789
449559,77126,Congis-sur-Therouanne,1,1,2,6,3,1,1,0,0,110.8,49.0183,2.95014
449560,77426,Saint-Mery,3,9,8,1,3,1,1,0,0,110.8,48.5873,2.82915
449561,77398,Sablonnieres,1,1,1,3,3,1,1,0,0,110.8,48.8566,3.29917
449563,77407,Saint-Fargeau-Ponthierry,3,1,1,5,3,1,1,0,1,110.8,48.54247,2.51566
449564,77162,Doue,2,2,1,3,3,1,1,0,0,110.8,48.867,3.148
449565,77446,Savins,1,1,1,6,3,1,1,0,0,110.8,48.507,3.219
449566,77354,Pamfou,3,1,1,7,3,1,1,0,0,110.8,48.799,2.398
449568,77413,Saint-Germain-sur-Morin,1,1,1,1,3,1,1,0,2,110.8,48.879,2.85
449569,77527,Voinsles,2,1,1,2,2,1,1,0,1,110.8,48.69,3.003
449570,77359,Perthes,1,1,8,3,3,1,1,0,0,110.8,48.491,2.571
449576,77294,Mitry-Mory,3,1,1,2,2,1,1,0,0,110.8,48.9791,2.56219
449577,77169,Emerainville,3,1,1,2,1,1,1,0,2,110.8,48.832979,2.59481
449579,78133,Chambourcy,3,1,1,6,1,1,1,0,3,110.8,48.88517,2.01299
449580,78124,Carrieres-sur-Seine,5,1,1,6,3,1,1,0,0,110.8,48.90946,2.17689
449582,78621,Trappes,1,1,1,1,3,1,1,0,0,110.8,48.784508,1.989864
449583,78655,Vieille-Eglise-en-Yvelines,1,1,7,3,3,1,1,0,1,110.8,48.658,1.885
449584,78551,Saint-Germain-en-Laye,5,1,1,5,2,1,1,0,1,110.8,48.942463,2.095256
449585,78621,Trappes,1,3,1,3,4,1,1,0,1,110.8,48.76176,1.98017
449586,78551,Saint-Germain-en-Laye,1,1,1,5,3,1,1,0,1,110.8,48.939581,2.096042
449588,78621,Trappes,5,3,1,3,4,1,1,0,1,110.8,48.783653,1.987066
449589,78621,Trappes,1,1,1,1,5,1,1,0,0,110.8,48.783286,1.993353
449590,78623,Le Tremblay-sur-Mauldre,1,1,1,7,2,1,1,0,0,110.8,48.805,1.941
449591,78311,Houilles,1,3,8,3,3,1,1,0,0,110.8,48.926916,2.192245
449592,78327,Juziers,3,1,1,7,4,1,1,0,0,110.8,49.01828,1.82597
449593,78124,Carrieres-sur-Seine,5,3,1,6,4,1,1,0,0,110.8,48.91197,2.198
449594,78015,Andresy,4,1,1,7,4,1,1,0,0,110.8,48.99021,2.06678
449595,78586,Sartrouville,1,1,1,6,4,1,1,0,0,110.8,48.94525,2.176
449596,78361,Mantes-la-Jolie,5,1,1,6,4,1,1,0,0,110.8,49.0053,1.6853
449597,78562,Saint-Leger-en-Yvelines,1,1,1,3,3,1,1,0,0,110.8,48.731,1.756
449598,78443,Neauphle-le-Vieux,1,1,1,2,3,1,1,0,1,110.8,48.812,1.858
449599,78381,Maulette,1,1,1,6,2,1,1,0,0,110.8,48.7904,1.62952
449600,78072,Boinvilliers,3,1,1,7,4,1,1,0,0,110.8,48.9153,1.65817
449601,78263,Gambais,1,1,1,6,3,1,1,0,0,110.8,48.7926,1.6988
449602,78528,Rolleboise,3,1,1,1,3,1,1,0,0,110.8,49.018,1.612
449603,78043,Bailly,3,1,1,4,1,1,1,0,3,110.8,48.845402,2.085789
449604,78517,Rambouillet,3,1,1,6,3,1,1,0,0,110.8,48.642862,1.831435
449605,78531,Rosny-sur-Seine,1,1,1,3,1,1,1,0,1,110.8,49.016,1.592
449606,78239,Follainville-Dennemont,1,3,1,3,3,1,1,0,0,110.8,49.0158,1.68648
449607,78128,Cernay-la-Ville,2,1,1,6,3,1,1,0,0,110.8,48.6686,1.94545
449608,78380,Maule,1,1,8,1,3,1,1,0,0,110.8,48.895,1.84189
449610,78321,Jouars-Pontchartrain,3,1,4,7,3,1,1,0,0,110.8,48.795,1.884
449611,78551,Saint-Germain-en-Laye,3,1,1,7,4,1,1,0,0,110.8,48.9332,2.07931
449612,78531,Rosny-sur-Seine,5,1,2,6,3,1,1,0,0,110.8,49.011,1.618
449613,78246,Fontenay-Saint-Pere,1,1,9,3,3,1,1,0,0,110.8,49.044,1.775
449614,78381,Maulette,3,1,5,5,3,1,1,0,1,110.8,48.7942,1.62347
449615,78478,Paray-Douaville,4,1,2,1,2,1,1,0,0,110.8,48.4752,1.85426
449616,78220,Les Essarts-le-Roi,3,1,1,3,2,1,1,0,0,110.8,48.72326,1.88947
449617,78551,Saint-Germain-en-Laye,3,1,1,6,2,1,1,0,4,110.8,48.942463,2.095256
449967,91200,Dourdan,1,1,1,5,3,1,1,0,9,110.8,48.547,1.993
449968,91479,Paray-Vieille-Poste,1,2,1,6,4,1,1,0,1,110.8,48.71623,2.36279
449970,91319,Janvry,1,1,1,7,3,1,1,0,0,110.8,48.647620.811,2.153890.036
449972,91064,Bievres,1,1,2,6,9,1,1,0,1,110.8,48.771578,2.22928
449975,91425,Montlhéry,5,9,1,6,2,1,1,0,1,110.8,48.643966,2.269792
449976,91433,Morigny-Champigny,5,1,1,7,3,1,1,0,0,110.8,48.45693,2.19131
449977,91468,Ormoy,1,1,1,6,2,1,1,0,0,110.8,48.573,2.458
449979,91044,Ballainvilliers,1,1,1,1,2,1,1,0,0,110.8,48.67,2.279
449980,91689,Wissous,1,1,1,6,4,1,1,0,0,110.8,48.727169,2.323164
449981,91174,Corbeil-Essonnes,1,1,1,6,4,1,1,0,0,110.8,48.6143,2.45704
449983,91458,Nozay,1,1,1,1,3,1,1,0,0,110.8,48.663,2.233
449988,91021,Arpajon,1,2,1,3,3,1,1,0,1,110.8,48.585299,2.241007
449989,91175,Corbreuse,3,1,1,1,3,1,1,0,0,110.8,48.492,1.952
449990,91477,Palaiseau,3,1,1,6,3,1,1,0,2,110.8,48.718731,2.226107
449991,91553,Saint-Germain-les-Corbeil,3,1,8,2,2,1,1,0,3,110.8,48.625761,2.473651
449992,92004,Asnieres-sur-Seine,5,1,1,6,3,1,1,0,0,110.8,48.9421,2.24508
449993,92050,Nanterre,1,1,1,6,2,1,1,0,1,110.8,48.88664,2.20673
449994,92075,Vanves,3,1,1,6,5,1,1,0,0,110.8,48.81505,2.28016
449996,92004,Asnieres-sur-Seine,1,1,1,6,3,1,1,0,4,110.8,48.91091,2.29744
449997,92023,Clamart,5,1,1,6,3,1,1,0,3,110.8,48.81573,2.25528
449998,92036,Gennevilliers,5,1,1,6,3,1,1,0,0,110.8,48.92521,2.29034
449999,92022,Chaville,1,1,1,6,4,1,1,0,0,110.8,48.800604,2.18741
450000,92036,Gennevilliers,1,1,8,1,1,1,1,0,0,110.8,48.936224,2.289527
450001,92036,Gennevilliers,1,2,8,3,3,1,1,0,1,110.8,48.933812,2.302657
450002,92050,Nanterre,1,1,2,1,3,1,1,0,0,110.8,48.88605,2.20177
450003,92051,Neuilly-sur-Seine,1,1,1,3,2,1,1,0,0,110.8,48.878529,2.279357
450004,92051,Neuilly-sur-Seine,1,1,2,6,9,1,1,0,0,110.8,48.89231,2.26512
450005,92040,Issy-les-Moulineaux,1,1,1,6,3,1,1,0,0,110.8,48.82877,2.26506
450006,92046,Malakoff,5,2,1,3,3,1,1,0,1,110.8,48.818659,2.306994
450007,92012,Boulogne-Billancourt,1,6,1,6,3,1,1,0,1,110.8,48.833753,2.243337
450008,92025,Colombes,1,4,1,6,3,1,1,0,0,110.8,48.91323,2.23045
450009,92051,Neuilly-sur-Seine,1,1,8,1,2,1,1,0,0,110.8,48.88559,2.25707
450010,92051,Neuilly-sur-Seine,1,1,1,2,2,1,1,0,1,110.8,48.8875,2.25142
450011,93007,Le Blanc-Mesnil,1,2,1,3,4,1,1,0,1,110.8,48.91906,2.46807
450012,93008,Bobigny,1,1,1,3,4,1,1,0,1,110.8,48.91192,2.43492
450013,93055,Pantin,5,3,1,3,2,1,1,0,4,110.8,48.893128,2.412374
450014,93066,Saint-Denis,1,3,7,3,4,1,1,0,1,110.8,48.92235,2.36145
450015,93070,Saint-Ouen,1,1,1,6,4,1,1,0,0,110.8,49.39905,1.08863
450016,93007,Le Blanc-Mesnil,5,1,1,2,4,1,1,0,1,110.8,48.94811,2.46774
450017,93050,Neuilly-sur-Marne,5,3,1,3,4,1,1,0,0,110.8,48.86737,2.53239
450018,93066,Saint-Denis,1,1,1,6,4,1,1,0,0,110.8,48.93883,2.36049
450019,93030,Dugny,1,3,1,3,2,1,1,0,0,110.8,48.951771,2.440974
450020,93072,Stains,1,3,1,6,4,1,1,0,0,110.8,48.94728,2.38399
450021,93057,Les Pavillons-sous-Bois,1,2,1,6,2,1,1,0,2,110.8,48.909209,2.50343
450022,93014,Clichy-sous-Bois,5,1,1,3,4,1,1,0,0,110.8,48.908483,2.542219
450023,93001,Aubervilliers,2,1,1,6,4,1,1,0,0,110.8,48.916898,2.401072
450024,93027,La Courneuve,1,1,2,1,2,1,1,0,0,110.8,48.9232,2.41316
450025,93013,Le Bourget,1,1,1,6,2,1,1,0,0,110.8,48.933272,2.424042
450026,93039,L'Ile-Saint-Denis,5,1,4,6,4,1,1,0,0,110.8,48.94389,2.33548
450027,93070,Saint-Ouen,5,1,1,6,3,1,1,0,0,110.8,48.9171,2.32699
450028,93048,Montreuil,5,1,1,5,1,1,1,0,1,110.8,48.873463,2.436626
450029,93051,Noisy-le-Grand,5,1,1,2,1,1,1,0,4,110.8,48.83505,2.57803
450030,93045,Les Lilas,1,1,1,7,3,1,1,0,3,110.8,48.8789,2.42216
450031,93013,Le Bourget,1,2,1,2,4,1,1,0,1,110.8,48.93406,2.42095
450032,93066,Saint-Denis,5,1,1,6,3,1,1,0,1,110.8,48.91454,2.34004
450033,93072,Stains,1,2,1,6,2,1,1,0,0,110.8,48.95547,2.38317
450034,94081,Vitry-sur-Seine,5,6,1,6,3,1,1,0,0,110.8,48.78712,2.40692
450035,94016,Cachan,1,2,1,1,4,1,1,0,1,110.8,48.79606,2.32382
450036,94043,Le Kremlin-Bicetre,5,1,1,7,2,1,1,0,0,110.8,48.81348,2.3613
450037,94004,Boissy-Saint-Leger,5,3,3,3,2,1,1,0,1,110.8,48.75441,2.50599
450038,94041,Ivry-sur-Seine,5,3,1,3,3,1,1,0,2,110.8,48.81426,2.40225
450039,94002,Alfortville,5,2,1,3,3,1,1,0,0,110.8,48.79897,2.42441
450040,94038,L'Hay-les-Roses,3,1,1,4,1,1,1,0,2,110.8,48.7872,2.34514
450041,94074,Valenton,5,3,1,3,2,1,1,0,0,110.8,48.7636,2.44198
450042,94081,Vitry-sur-Seine,1,1,1,6,3,1,1,0,0,110.8,48.7889,2.37813
450043,94028,Creteil,1,1,2,7,2,1,1,0,0,110.8,48.7767,2.44163
450044,94015,Bry-sur-Marne,5,1,9,7,3,1,1,0,0,110.8,48.8331,2.53244
450045,94081,Vitry-sur-Seine,5,1,2,7,3,1,1,0,1,110.8,48.7982,2.415
450046,95241,Fontenay-en-Parisis,3,1,1,1,3,1,1,0,0,110.8,49.052,2.446
450047,95042,Baillet-en-France,3,9,1,6,4,1,1,0,0,110.8,49.06,2.299
450048,95488,Pierrelaye,1,1,1,6,4,1,1,0,0,110.8,49.00891,2.16812
450049,95594,Seugy,1,1,1,1,3,1,1,0,0,110.8,49.135,2.393
450050,95527,Roissy-en-France,3,1,1,7,1,1,1,0,0,110.8,48.998863,2.520248
450052,95371,Marly-la-Ville,3,1,1,6,3,1,1,0,0,110.8,49.074,2.528
450055,95054,Le Bellay-en-Vexin,2,1,3,6,3,1,1,0,0,110.8,49.161,1.883
450057,95023,Arronville,3,1,8,5,3,1,1,0,1,110.8,49.19,2.126
450058,95680,Villiers-le-Bel,1,3,1,2,4,1,1,0,1,110.8,49.0029,2.4142
450059,95205,Ecouen,2,1,1,6,3,1,1,0,0,110.8,49.0349,2.3926
450060,95306,Herblay,2,1,1,5,3,1,1,0,2,110.8,49.00326,2.18759
450061,95365,Mareil-en-France,3,1,2,1,3,1,1,0,0,110.8,49.082,2.411
450062,95127,Cergy,5,1,1,7,2,1,1,0,1,110.8,49.0525,2.0633
450063,95476,Osny,5,1,1,6,3,1,1,0,0,110.8,49.0721,2.0806
450064,95018,Argenteuil,1,1,1,3,3,1,1,0,1,110.8,48.9525,2.2681
450065,95371,Marly-la-Ville,1,1,1,1,3,1,1,0,0,110.8,49.071,2.5284
450066,95370,Marines,3,1,1,1,4,1,1,0,0,110.8,49.1498,1.9917
450067,95170,Condecourt,2,1,1,1,3,1,1,0,0,110.8,49.0385,1.9421
450068,95218,Eragny,1,5,1,3,2,1,1,0,1,110.8,49.0134,2.0899
450069,95427,Montmagny,5,1,1,1,4,1,1,0,1,110.8,48.9571,2.3311
450070,95504,Presles,1,1,1,6,3,1,1,0,0,110.8,49.1026,2.3022
450071,95585,Sarcelles,1,2,1,6,3,1,1,0,1,110.8,48.9803,2.3881
450571,75104,Paris,5,5,1,3,4,1,1,1,0,111.23,48.853398,2.368872
450572,75108,Paris,1,1,1,6,4,1,1,1,0,111.23,48.85929,2.34344
450573,75116,Paris,1,1,2,1,4,1,1,1,0,111.23,48.84747,2.25848
450582,77175,Evry-Gregy-sur-Yerre,1,1,1,5,3,1,1,1,2,111.23,48.675,2.624
450583,77186,Fontainebleau,1,3,1,2,2,1,1,1,3,111.23,48.46081,2.63921
450584,77361,Pierre-Levee,1,1,2,3,3,1,1,1,0,111.23,48.896,3.022
450585,77372,Pomponne,1,1,1,2,1,1,1,1,4,111.23,48.87981,2.66808
450586,77186,Fontainebleau,1,1,3,1,3,1,1,1,0,111.23,48.396784,2.6915
450588,77186,Fontainebleau,1,1,2,3,3,1,1,1,1,111.23,48.463884,2.66769
450589,77186,Fontainebleau,1,1,1,1,3,1,1,1,1,111.23,48.46504,2.667661
450594,78031,Auffreville-Brasseuil,3,1,2,1,3,1,1,1,0,111.23,48.9556,1.70726
450595,78297,Guyancourt,5,1,1,1,3,1,1,1,0,111.23,48.7656,2.07933
450665,91228,Evry,3,1,2,7,2,1,1,1,1,111.23,48.631782,2.438101
450666,91687,Viry-Chatillon,5,1,9,1,3,1,1,1,0,111.23,48.66984,2.35602
450667,91114,Brunoy,5,1,1,3,4,1,1,1,0,111.23,48.69978,2.49378
450668,91175,Corbreuse,3,1,8,1,3,1,1,1,0,111.23,48.518,1.985
450670,91200,Dourdan,2,1,2,5,3,1,1,1,0,111.23,48.546,1.996
450671,92064,Saint-Cloud,5,9,1,6,1,1,1,1,0,111.23,48.83941,2.21873
450672,92073,Suresnes,1,1,8,1,3,1,1,1,1,111.23,48.87492,2.21781
450673,93005,Aulnay-sous-Bois,5,1,2,6,3,1,1,1,0,111.23,48.95092,2.48628
450674,94041,Ivry-sur-Seine,1,1,8,6,3,1,1,1,3,111.23,48.81611,2.36786
450676,94034,Fresnes,1,1,1,2,1,1,1,1,0,111.23,48.753453,2.332133
450677,94068,Saint-Maur-des-Fosses,2,2,1,3,4,1,1,1,1,111.23,48.8003,2.47682
450679,95424,Montigny-les-Cormeilles,1,1,1,3,3,1,1,1,0,111.23,48.99274,2.19807
450834,77066,Cerneux,1,1,1,5,2,1,1,2,1,111.66,48.6937,3.3168
450835,77020,Bannost-Villegagnon,3,1,3,6,2,1,1,2,0,111.66,48.696,3.168
450836,78551,Saint-Germain-en-Laye,1,1,3,1,2,1,1,2,0,111.66,48.942463,2.095256
450837,78050,Bazoches-sur-Guyonne,1,1,1,5,3,1,1,2,0,111.66,48.773,1.84
450856,91017,Angervilliers,1,1,1,2,1,1,1,2,0,111.66,48.607,2.067
450857,93014,Clichy-sous-Bois,1,2,1,6,3,1,1,2,1,111.66,48.89829,2.53589
450858,94028,Creteil,5,1,1,2,1,1,1,2,2,111.66,48.7957,2.44296
450859,94014,Creteil,5,1,1,7,2,1,1,2,0,111.66,48.81642,2.25987
450860,94069,Saint-Maurice,3,1,1,5,1,1,1,2,1,111.66,48.816,2.45176
450861,95585,Sarcelles,3,1,1,5,3,1,1,2,2,111.66,48.9875,2.3814
450915,77410,Saint-Germain-Laxis,3,1,8,5,3,1,1,3,1,112.09,48.584,2.71722
450916,77358,Penchard,3,1,8,1,2,1,1,3,0,112.09,48.9932,2.86145
450917,77445,Savigny-le-Temple,5,3,8,6,4,1,1,3,0,112.09,48.593266,2.580078
450928,91161,Chilly-Mazarin,4,1,1,5,1,1,1,3,0,112.09,48.71059,2.300716
450929,91312,Igny,3,1,9,5,2,1,1,3,2,112.09,48.737343,2.227383
450930,92075,Vanves,5,1,1,1,3,1,1,3,1,112.09,48.82562,2.28084
450931,93048,Montreuil,1,1,2,5,4,1,1,3,0,112.09,48.8634,2.46315
450932,94003,Arcueil,5,1,1,5,1,1,1,3,0,112.09,48.7997,2.34217
450948,77107,Chaumes-en-Brie,1,2,1,6,3,1,1,4,1,112.52,48.669,2.81
450950,93066,Saint-Denis,5,1,1,2,1,1,1,4,1,112.52,48.919764,2.357233
450955,77318,Mortcerf,2,1,1,5,3,1,1,6,1,113.38,48.789,2.882
450960,77252,Limoges-Fourches,3,1,3,5,3,1,1,7,0,113.81,48.636,2.68
450964,77186,Fontainebleau,1,1,1,3,3,0,11,1,13,119.23,48.39728,2.69196
451584,75016,Paris,5,1,1,1,4,1,2,0,0,121.6,48.8165,2.34402
451585,75112,Paris,5,1,1,6,4,1,2,0,0,121.6,48.83928,2.43783
451586,75112,Paris,5,1,1,6,4,1,2,0,0,121.6,48.83489,2.38457
451597,77185,Fleury-en-Biere,1,1,1,5,2,1,2,0,2,121.6,48.464,2.577
451598,77103,Chatillon-la-Borde,1,1,9,1,3,1,2,0,0,121.6,48.549,2.834
451599,77283,May-en-Multien,1,1,1,1,3,1,2,0,0,121.6,49.132,3.049
451603,77071,Chaintreaux,1,1,1,7,1,1,2,0,0,121.6,48.2,2.79
451605,77109,Chenoise,1,1,1,1,3,1,2,0,0,121.6,48.638,3.183
451606,77055,Brou-sur-Chantereine,1,1,1,6,9,1,2,0,0,121.6,48.88774,2.62694
451607,77410,Saint-Germain-Laxis,3,1,1,1,3,1,2,0,0,121.6,48.584,2.71722
451608,77508,Villeneuve-le-Comte,3,1,4,6,3,1,2,0,0,121.6,48.8005,2.85181
451609,77532,Vulaines-les-Provins,1,1,1,1,3,1,2,0,9,121.6,48.559,3.214359
451611,77363,Le Pin,3,1,2,6,1,1,2,0,1,121.6,48.91323,2.6351
451612,77261,Lorrez-le-Bocage-Preaux,1,1,1,5,3,1,2,0,0,121.6,48.269,2.928
451613,77018,Bailly-Romainvilliers,5,1,8,6,3,1,2,0,0,121.6,48.84826,2.80828
451617,77066,Cerneux,1,1,8,1,2,1,2,0,0,121.6,48.696,3.374
451619,77487,Vaux-le-Penil,3,1,2,6,3,1,2,0,0,121.6,48.522222,2.683126
451620,78551,Saint-Germain-en-Laye,1,1,1,1,2,1,2,0,0,121.6,48.943263,2.095191
451623,78003,Ablis,3,1,1,3,2,1,2,0,1,121.6,48.5126,1.82848
451624,78246,Fontenay-Saint-Pere,1,1,1,3,3,1,2,0,0,121.6,49.0336,1.76546
451625,78381,Maulette,2,1,2,5,3,1,2,0,3,121.6,48.786,1.618
451626,78571,Saint-Nom-la-Breteche,3,1,1,1,3,1,2,0,0,121.6,48.8621,1.99361
451627,78291,Guerville,3,1,1,6,1,1,2,0,1,121.6,48.9672,1.74602
451628,78640,Velizy-Villacoublay,1,1,1,6,1,1,2,0,0,121.6,48.779413,2.193789
451717,91340,Lisses,1,1,1,6,1,1,2,0,0,121.6,48.605962,2.435539
451718,91579,Saint-Vrain,1,1,8,6,3,1,2,0,0,121.6,48.539,2.311
451719,92032,Fontenay-aux-Roses,5,2,1,3,3,1,2,0,3,121.6,48.78359,2.282
451720,92040,Issy-les-Moulineaux,5,1,1,2,3,1,2,0,1,121.6,48.82253,2.2678
451721,93051,Noisy-le-Grand,1,1,1,5,1,1,2,0,3,121.6,48.83505,2.57803
451722,93059,Pierrefitte-sur-Seine,1,1,8,2,2,1,2,0,2,121.6,48.95363,2.35812
451723,93027,La Courneuve,1,1,1,3,4,1,2,0,2,121.6,48.93234,2.39079
451724,93070,Saint-Ouen,1,3,1,3,4,1,2,0,3,121.6,48.91752,2.33194
451725,94070,Santeny,1,1,8,5,2,1,2,0,1,121.6,48.719927,2.566392
451726,94003,Arcueil,5,2,2,7,3,1,2,0,0,121.6,48.8001,2.34274
451888,75018,Paris,1,1,1,3,4,1,2,1,2,122.03,48.89752,2.32895
451891,77186,Fontainebleau,2,1,1,6,3,1,2,1,1,122.03,48.464383,2.667663
451892,78615,Thiverval-Grignon,1,1,1,6,3,1,2,1,0,122.03,48.847,1.944
451910,91469,Ormoy-la-Riviere,3,1,1,5,3,1,2,1,2,122.03,48.38932,2.17069
451912,91549,Sainte-Genevieve-des-Bois,1,1,1,4,2,1,2,1,3,122.03,48.933272,2.424042
451913,91511,Pussay,3,1,5,1,3,1,2,1,0,122.03,48.352,1.999
451960,77296,Moissy-Cramayel,5,1,1,1,3,1,2,2,1,122.46,48.61899,2.58942
451961,78640,Velizy-Villacoublay,5,1,1,6,3,1,2,2,0,122.46,48.78848,2.17958
451967,95241,Fontenay-en-Parisis,3,1,1,2,2,1,2,2,0,122.46,49.0474,2.4363
451989,95277,Gonesse,4,1,1,2,1,1,2,3,1,122.89,48.97436,2.48823
452246,77054,La Brosse-Montceaux,3,2,2,5,2,1,3,0,0,132.4,48.349176,3.021669
452248,77028,Beautheil,1,2,2,3,3,1,3,0,0,132.4,48.327093,2.997964
452249,77192,Fontenay-Tresigny,3,1,5,1,2,1,3,0,0,132.4,48.705,2.828
452250,77284,Meaux,5,1,8,6,4,1,3,0,0,132.4,48.969694,2.901647
452252,77431,Saint-Pierre-les-Nemours,5,3,1,6,3,1,3,0,0,132.4,48.27686,2.68414
452253,78638,Vaux-sur-Seine,5,1,5,6,3,1,3,0,0,132.4,49.0095,1.94949
452294,91027,Athis-Mons,1,1,1,6,4,1,3,0,1,132.4,48.70525,2.39238
452295,91433,Morigny-Champigny,1,1,3,5,3,1,3,0,4,132.4,48.427144,2.217334
452296,93055,Pantin,5,1,1,2,2,1,3,0,1,132.4,48.907122,2.395918
452297,93066,Saint-Denis,5,3,1,6,2,1,3,0,0,132.4,48.947149,2.357575
452298,93066,Saint-Denis,2,1,1,4,1,1,3,0,0,132.4,48.918152,2.357622
452299,93005,Aulnay-sous-Bois,3,1,4,7,1,1,3,0,0,132.4,48.96295,2.471333
452300,95177,Cormeilles-en-Vexin,1,1,1,5,3,1,3,0,3,132.4,49.1171,2.0301
452348,75112,Paris,3,1,1,6,4,1,3,1,0,132.83,48.83112,2.43908
452374,78551,Saint-Germain-en-Laye,2,1,1,5,2,1,3,2,0,133.26,48.942463,2.095256
452501,75018,Paris,5,1,1,6,4,1,4,0,1,143.2,48.89752,2.32895
452503,78470,Orphin,2,1,2,1,3,1,4,0,0,143.2,48.583,1.759
452544,77475,Trilport,5,1,9,1,4,1,4,1,0,143.63,48.95813,2.95995
452548,93001,Aubervilliers,3,1,2,5,1,1,4,1,4,143.63,48.921095,2.373189
452557,77186,Fontainebleau,1,1,1,5,3,1,4,2,2,144.06,48.464383,2.667663
452598,92036,Gennevilliers,3,1,1,5,1,1,5,0,3,154,48.942798,2.289276
452631,78238,Flins-sur-Seine,3,1,1,5,1,1,6,2,4,165.66,48.9705,1.88369
452637,77506,Villemer,1,1,1,5,3,1,7,0,0,175.6,48.304372,2.827189
453151,75016,Paris,1,2,1,3,4,2,0,0,1,200,48.87622,2.27477
453152,75112,Paris,5,2,1,6,4,2,0,0,0,200,48.84501,2.4019
453153,75114,Paris,1,1,1,6,4,2,0,0,0,200,48.82614,2.31275
453162,77330,Nanteuil-les-Meaux,5,1,8,1,4,2,0,0,2,200,48.93025,2.8934
453164,77215,Gretz-Armainvilliers,1,2,2,3,2,2,0,0,1,200,48.74143,2.73247
453165,77370,Poligny,1,1,1,6,3,2,0,0,0,200,48.26,2.73
453166,77370,Poligny,1,1,1,6,3,2,0,0,0,200,48.228,2.768
453167,77186,Fontainebleau,3,1,1,6,3,2,0,0,0,200,48.46081,2.63921
453169,77108,Chelles,1,1,1,6,4,2,0,0,2,200,48.90434,2.58671
453170,77400,Saint-Augustin,3,2,1,3,3,2,0,0,0,200,48.626202,2.342161
453171,77063,La Celle-sur-Morin,2,1,2,2,3,2,0,0,2,200,48.8,2.963
453173,78564,Saint-Martin-de-Brethencourt,3,1,1,4,1,2,0,0,1,200,48.521,1.908
453174,78646,Versailles,5,2,1,3,3,2,0,0,2,200,48.80489,2.13035
453175,78646,Versailles,5,1,1,6,3,2,0,0,0,200,48.7933,2.11991
453176,78571,Saint-Nom-la-Breteche,1,1,8,6,3,2,0,0,0,200,48.869,1.978
453177,78466,Orgeval,5,1,2,4,1,2,0,0,1,200,48.91881,2.00436
453178,78621,Trappes,1,1,4,7,2,2,0,0,0,200,48.776329,1.99831
453179,78068,Blaru,1,1,1,6,1,2,0,0,0,200,49.0393,1.45573
453180,78646,Versailles,1,2,1,6,3,2,0,0,0,200,48.80489,2.13035
453265,91179,Le Coudray-Montceaux,3,9,8,6,1,2,0,0,0,200,48.550785,2.494308
453266,91132,Chamarande,1,1,1,3,4,2,0,0,2,200,48.517,2.207
453268,91136,Champlan,3,1,1,7,2,2,0,0,0,200,48.716889,2.267855
453271,92025,Colombes,5,3,1,6,2,2,0,0,0,200,48.91323,2.23045
453273,92050,Nanterre,5,1,1,6,1,2,0,0,0,200,48.90398,2.19758
453274,93027,La Courneuve,5,1,1,6,1,2,0,0,0,200,48.925933,2.39972
453275,93008,Bobigny,1,1,1,6,4,2,0,0,0,200,48.91233,2.46405
453276,93063,Romainville,5,1,1,6,3,2,0,0,0,200,48.89373,2.43539
453277,93045,Les Lilas,4,1,1,6,4,2,0,0,0,200,48.8812,2.42632
453278,93055,Pantin,1,1,1,7,3,2,0,0,0,200,48.88719,3.45699
453279,94004,Boissy-Saint-Leger,1,3,1,2,4,2,0,0,1,200,48.758,2.49938
453282,95134,Champagne-sur-Oise,3,1,1,1,3,2,0,0,2,200,49.148,2.251
453283,95572,Saint-Ouen-l'Aumone,5,1,1,1,4,2,0,0,0,200,49.0484,2.1301
453376,77186,Fontainebleau,1,1,1,5,2,2,0,1,1,200.43,48.39728,2.69196
453377,77032,Beton-Bazoches,5,1,2,1,2,2,0,1,1,200.43,48.705,3.247
453378,77215,Gretz-Armainvilliers,2,1,8,6,4,2,0,1,1,200.43,48.7552,2.71025
453379,77442,Samoreau,1,9,1,5,3,2,0,1,0,200.43,48.421,2.78383
453380,77123,Compans,3,3,1,3,3,2,0,1,0,200.43,48.995544,2.648859
453381,77512,Villeneuve-sur-Bellot,2,1,1,1,3,2,0,1,0,200.43,48.865,3.323
453382,78123,Carrieres-sous-Poissy,5,2,2,3,2,2,0,1,0,200.43,48.94542,2.027278
453399,93078,Villepinte,1,1,1,3,4,2,0,1,0,200.43,48.95151,2.52699
453400,93066,Saint-Denis,5,2,1,3,2,2,0,1,0,200.43,48.9432,2.33944
453401,93066,Saint-Denis,1,1,1,7,3,2,0,1,0,200.43,48.9261,2.35609
453402,94021,Chevilly-Larue,1,1,1,1,3,2,0,1,0,200.43,48.76656,2.33639
453403,94028,Creteil,3,1,1,2,1,2,0,1,0,200.43,48.80164,2.4476
453404,95211,Ennery,1,1,1,5,3,2,0,1,1,200.43,49.0859,2.1051
453438,75004,Paris,2,1,1,6,4,2,0,2,0,200.86,48.84447,2.27185
453459,77109,Chenoise,3,1,1,1,3,2,0,4,0,201.72,48.6046,3.20518
453692,75116,Paris,5,1,1,6,4,2,1,0,0,210.8,48.848,2.24365
